"ID_sim","SNR","Method","Retention","Nonzero","Prediction"
"9 83","3.52477266593876","Relaxed Lasso","4","5","8.98174068973218"
"9 83","3.52477266593876","RF","4","5","8.5659948175774"
"9 84","3.52477266593876","Lasso","5","9","9.42263040809557"
"9 84","3.52477266593876","Relaxed Lasso","5","6","8.76191701183403"
"9 84","3.52477266593876","RF","4","5","8.26045515147396"
"9 85","3.52477266593876","Lasso","5","8","11.3792584836035"
"9 85","3.52477266593876","Relaxed Lasso","5","5","11.8544361645577"
"9 85","3.52477266593876","RF","5","5","9.89203505316054"
"9 86","3.52477266593876","Lasso","5","7","10.0174825409682"
"9 86","3.52477266593876","Relaxed Lasso","4","5","10.4115914014809"
"9 86","3.52477266593876","RF","4","5","10.0401354568696"
"9 87","3.52477266593876","Lasso","4","34","10.3376766289285"
"9 87","3.52477266593876","Relaxed Lasso","5","6","10.6688957259507"
"9 87","3.52477266593876","RF","3","4","8.77291392919473"
"9 88","3.52477266593876","Lasso","4","10","7.87204423533492"
"9 88","3.52477266593876","Relaxed Lasso","4","9","8.34238817865713"
"9 88","3.52477266593876","RF","3","3","8.90954509099955"
"9 89","3.52477266593876","Lasso","4","7","9.50371171613704"
"9 89","3.52477266593876","Relaxed Lasso","4","7","9.46520063347663"
"9 89","3.52477266593876","RF","4","6","8.48913262410396"
"9 90","3.52477266593876","Lasso","4","12","6.48518553345577"
"9 90","3.52477266593876","Relaxed Lasso","4","16","6.83462044414603"
"9 90","3.52477266593876","RF","5","5","7.96610886813004"
"9 91","3.52477266593876","Lasso","4","6","8.62874232846349"
"9 91","3.52477266593876","Relaxed Lasso","4","4","8.05635323275931"
"9 91","3.52477266593876","RF","5","5","8.64793168603475"
"9 92","3.52477266593876","Lasso","5","8","10.5091802334105"
"9 92","3.52477266593876","Relaxed Lasso","5","5","10.3971774674408"
"9 92","3.52477266593876","RF","5","5","8.6977673052571"
"9 93","3.52477266593876","Lasso","4","8","9.19631462466062"
"9 93","3.52477266593876","Relaxed Lasso","4","6","8.85869539971283"
"9 93","3.52477266593876","RF","3","4","8.4161837610922"
"9 94","3.52477266593876","Lasso","4","5","10.3244361343957"
"9 94","3.52477266593876","Relaxed Lasso","3","4","10.5621785937328"
"9 94","3.52477266593876","RF","4","6","8.69061003627097"
"9 95","3.52477266593876","Lasso","5","10","7.64330691241541"
"9 95","3.52477266593876","Relaxed Lasso","5","5","7.169091214333"
"9 95","3.52477266593876","RF","5","6","7.04765439207677"
"9 96","3.52477266593876","Lasso","4","13","10.7065651559622"
"9 96","3.52477266593876","Relaxed Lasso","4","12","10.8937099838945"
"9 96","3.52477266593876","RF","4","6","9.95182012274651"
"9 97","3.52477266593876","Lasso","5","14","10.0648287709674"
"9 97","3.52477266593876","Relaxed Lasso","5","7","11.1154388292855"
"9 97","3.52477266593876","RF","4","8","7.94723845868125"
"9 98","3.52477266593876","Lasso","4","6","9.23072515726559"
"9 98","3.52477266593876","Relaxed Lasso","3","3","9.08370610400264"
"9 98","3.52477266593876","RF","4","5","8.89503579388097"
"9 99","3.52477266593876","Lasso","3","7","11.0922539203206"
"9 99","3.52477266593876","Relaxed Lasso","3","4","11.0635397885707"
"9 99","3.52477266593876","RF","3","4","11.25911791409"
"9 100","3.52477266593876","Lasso","5","7","8.87780920886905"
"9 100","3.52477266593876","Relaxed Lasso","3","3","9.26723215954223"
"9 100","3.52477266593876","RF","4","10","7.35616432179045"
"10 1","6","Lasso","5","8","6.99501915560274"
"10 1","6","Relaxed Lasso","5","7","6.74707297779233"
"10 1","6","RF","4","7","5.75656858140197"
"10 2","6","Lasso","5","8","5.32331451703716"
"10 2","6","Relaxed Lasso","5","8","5.27441594455482"
"10 2","6","RF","5","7","5.27287070635914"
"10 3","6","Lasso","5","7","7.74487274934953"
"10 3","6","Relaxed Lasso","4","4","7.00508632962547"
"10 3","6","RF","5","5","6.85909312184838"
"10 4","6","Lasso","4","9","5.11825467054433"
"10 4","6","Relaxed Lasso","4","5","5.20139900175038"
"10 4","6","RF","4","6","4.95540834419194"
"10 5","6","Lasso","5","8","5.43463786028642"
"10 5","6","Relaxed Lasso","4","4","5.57742380773347"
"10 5","6","RF","3","3","4.50371724689269"
"10 6","6","Lasso","5","9","7.05063042271934"
"10 6","6","Relaxed Lasso","4","5","7.10263105616485"
"10 6","6","RF","4","4","7.28774663815382"
"10 7","6","Lasso","5","7","7.17152577931115"
"10 7","6","Relaxed Lasso","5","5","6.96273787741122"
"10 7","6","RF","5","5","7.30120315677344"
"10 8","6","Lasso","5","16","5.6859836850801"
"10 8","6","Relaxed Lasso","5","13","6.13701098082893"
"10 8","6","RF","5","5","5.05076503743521"
"10 9","6","Lasso","4","7","6.46537414674662"
"10 9","6","Relaxed Lasso","4","6","6.18176938832625"
"10 9","6","RF","3","3","6.01005939815318"
"10 10","6","Lasso","4","7","6.425050118103"
"10 10","6","Relaxed Lasso","3","3","6.45284131565595"
"10 10","6","RF","5","5","6.19891139961459"
"10 11","6","Lasso","5","11","6.06508011514841"
"10 11","6","Relaxed Lasso","5","6","6.44880179238871"
"10 11","6","RF","4","5","6.10821394850846"
"10 12","6","Lasso","4","7","5.81353561943963"
"10 12","6","Relaxed Lasso","4","6","5.72646621059429"
"10 12","6","RF","4","5","4.87980229196146"
"10 13","6","Lasso","4","10","5.02641498843984"
"10 13","6","Relaxed Lasso","5","7","5.22700716504399"
"10 13","6","RF","4","6","5.67758320527322"
"10 14","6","Lasso","5","8","4.96384447738638"
"10 14","6","Relaxed Lasso","5","7","4.75424954773858"
"10 14","6","RF","5","5","4.56008120712342"
"10 15","6","Lasso","5","8","7.39006103327531"
"10 15","6","Relaxed Lasso","4","4","7.63335371060385"
"10 15","6","RF","5","10","6.66204341780181"
"10 16","6","Lasso","4","11","4.50576615319892"
"10 16","6","Relaxed Lasso","4","7","4.71043883556681"
"10 16","6","RF","4","8","4.19513313573155"
"10 17","6","Lasso","4","6","7.23101371654714"
"10 17","6","Relaxed Lasso","5","6","6.91927021325883"
"10 17","6","RF","5","8","6.59314471546574"
"10 18","6","Lasso","5","10","5.98823560367693"
"10 18","6","Relaxed Lasso","5","10","6.12924183695876"
"10 18","6","RF","3","6","5.98116343846978"
"10 19","6","Lasso","5","11","4.85872321702626"
"10 19","6","Relaxed Lasso","5","6","4.54266950907241"
"10 19","6","RF","3","3","4.37446230261553"
"10 20","6","Lasso","5","31","6.23500587770629"
"10 20","6","Relaxed Lasso","5","22","6.53524986555685"
"10 20","6","RF","4","4","6.72208145547024"
"10 21","6","Lasso","5","10","7.08143423726229"
"10 21","6","Relaxed Lasso","4","5","6.7186865490787"
"10 21","6","RF","2","3","7.15591940941243"
"10 22","6","Lasso","4","10","6.01787468428099"
"10 22","6","Relaxed Lasso","4","6","5.85006617611878"
"10 22","6","RF","4","6","5.04123558903184"
"10 23","6","Lasso","5","9","5.35153551257196"
"10 23","6","Relaxed Lasso","4","4","5.1548068714025"
"10 23","6","RF","4","6","5.24959626722295"
"10 24","6","Lasso","5","8","6.19086861537799"
"10 24","6","Relaxed Lasso","4","4","6.40938789247059"
"10 24","6","RF","5","8","5.87316326193574"
"10 25","6","Lasso","4","14","5.18142441927247"
"10 25","6","Relaxed Lasso","4","14","5.15336635153974"
"10 25","6","RF","4","8","5.54723779925225"
"10 26","6","Lasso","5","10","4.34756580992228"
"10 26","6","Relaxed Lasso","5","8","4.46629619794132"
"10 26","6","RF","5","6","6.02026283563529"
"10 27","6","Lasso","5","12","5.06890243312951"
"10 27","6","Relaxed Lasso","5","5","5.01203164431888"
"10 27","6","RF","5","8","5.21984811265514"
"10 28","6","Lasso","4","10","5.03726592991408"
"10 28","6","Relaxed Lasso","4","4","4.89992096545126"
"10 28","6","RF","5","6","5.31833559849974"
"10 29","6","Lasso","5","9","8.09907620611507"
"10 29","6","Relaxed Lasso","5","7","8.13806718143909"
"10 29","6","RF","5","7","8.78166452992435"
"10 30","6","Lasso","4","13","4.9463971600141"
"10 30","6","Relaxed Lasso","5","6","4.18178286203396"
"10 30","6","RF","4","5","4.43496791815529"
"10 31","6","Lasso","5","15","5.88485933970378"
"10 31","6","Relaxed Lasso","4","9","5.67794306547581"
"10 31","6","RF","4","4","6.28464984612488"
"10 32","6","Lasso","5","10","6.67842709301579"
"10 32","6","Relaxed Lasso","5","6","6.47493395957123"
"10 32","6","RF","5","7","7.09626829850944"
"10 33","6","Lasso","5","10","7.54379147255659"
"10 33","6","Relaxed Lasso","5","10","7.70334295084553"
"10 33","6","RF","4","5","7.67280899176939"
"10 34","6","Lasso","3","10","6.03607398470002"
"10 34","6","Relaxed Lasso","3","6","6.08370249128777"
"10 34","6","RF","2","3","5.54565797569476"
"10 35","6","Lasso","5","6","6.4759834284242"
"10 35","6","Relaxed Lasso","5","6","6.31084303317439"
"10 35","6","RF","4","6","5.86187232781898"
"10 36","6","Lasso","4","9","5.97395699136538"
"10 36","6","Relaxed Lasso","4","4","5.92624518893932"
"10 36","6","RF","4","4","5.26578823289056"
"10 37","6","Lasso","5","27","5.68822761415793"
"10 37","6","Relaxed Lasso","4","4","6.10113014959404"
"10 37","6","RF","4","4","5.83002963943574"
"10 38","6","Lasso","4","13","5.81125384972132"
"10 38","6","Relaxed Lasso","4","11","6.35591725860759"
"10 38","6","RF","4","5","5.79105207344009"
"10 39","6","Lasso","5","10","6.15406739624893"
"10 39","6","Relaxed Lasso","5","9","6.37832483369044"
"10 39","6","RF","5","6","5.25367471129657"
"10 40","6","Lasso","5","9","5.08594507649853"
"10 40","6","Relaxed Lasso","5","7","5.40282732844105"
"10 40","6","RF","5","9","5.27854607071186"
"10 41","6","Lasso","5","10","4.90971113396347"
"10 41","6","Relaxed Lasso","5","7","4.89444646676597"
"10 41","6","RF","5","10","4.5332539872993"
"10 42","6","Lasso","5","7","6.19577678335572"
"10 42","6","Relaxed Lasso","5","6","6.43460813710297"
"10 42","6","RF","4","7","5.85442142575326"
"10 43","6","Lasso","5","15","4.1628261148446"
"10 43","6","Relaxed Lasso","5","10","3.98984617183816"
"10 43","6","RF","4","5","3.98771314070736"
"10 44","6","Lasso","5","6","7.34576369855553"
"10 44","6","Relaxed Lasso","5","6","7.17311302366306"
"10 44","6","RF","4","5","6.96013671606434"
"10 45","6","Lasso","4","11","6.65814599481522"
"10 45","6","Relaxed Lasso","3","4","6.81462736990181"
"10 45","6","RF","4","6","7.46048875103242"
"10 46","6","Lasso","4","6","5.24082377135455"
"10 46","6","Relaxed Lasso","4","4","4.92863703315003"
"10 46","6","RF","4","4","5.61692941743273"
"10 47","6","Lasso","5","11","4.7518608973039"
"10 47","6","Relaxed Lasso","5","7","4.7984454151974"
"10 47","6","RF","5","5","6.2630291975442"
"10 48","6","Lasso","5","14","5.48806498977358"
"10 48","6","Relaxed Lasso","4","4","5.77314415138906"
"10 48","6","RF","4","8","4.31349317934734"
"10 49","6","Lasso","4","10","5.03478935716637"
"10 49","6","Relaxed Lasso","4","6","5.44082412864698"
"10 49","6","RF","5","7","4.37295486398168"
"10 50","6","Lasso","5","8","5.9063809417569"
"10 50","6","Relaxed Lasso","5","7","5.87524957520006"
"10 50","6","RF","5","6","6.19248355117252"
"10 51","6","Lasso","5","12","6.14970999865083"
"10 51","6","Relaxed Lasso","5","6","6.07308329486434"
"10 51","6","RF","3","4","6.26936632754003"
"10 52","6","Lasso","4","18","6.39376145281577"
"10 52","6","Relaxed Lasso","4","6","6.60020933718376"
"10 52","6","RF","2","2","6.52231620642479"
"10 53","6","Lasso","5","8","6.10681794099879"
"10 53","6","Relaxed Lasso","4","4","6.3642303688436"
"10 53","6","RF","4","5","6.06370322134334"
"10 54","6","Lasso","5","10","4.86734143776389"
"10 54","6","Relaxed Lasso","4","7","5.58556782940039"
"10 54","6","RF","5","6","5.29282245087997"
"10 55","6","Lasso","4","9","5.05704265033709"
"10 55","6","Relaxed Lasso","3","4","4.91107770859173"
"10 55","6","RF","4","6","4.32588071203815"
"10 56","6","Lasso","4","9","5.86084807777167"
"10 56","6","Relaxed Lasso","4","5","5.92525004218658"
"10 56","6","RF","4","5","5.37883471460529"
"10 57","6","Lasso","5","7","5.35974888728537"
"10 57","6","Relaxed Lasso","4","5","5.80022597006764"
"10 57","6","RF","4","5","5.73326287650225"
"10 58","6","Lasso","5","7","5.0658799089762"
"10 58","6","Relaxed Lasso","5","7","5.5507043096235"
"10 58","6","RF","5","5","5.0473934492939"
"10 59","6","Lasso","5","19","5.54788370798049"
"10 59","6","Relaxed Lasso","5","17","5.16308413814641"
"10 59","6","RF","4","6","5.72362145364636"
"10 60","6","Lasso","5","8","5.57340034006389"
"10 60","6","Relaxed Lasso","5","6","5.16172604960333"
"10 60","6","RF","4","5","5.39856964498973"
"10 61","6","Lasso","5","35","4.3984888397152"
"10 61","6","Relaxed Lasso","5","34","4.50929651449778"
"10 61","6","RF","5","6","5.21142661792229"
"10 62","6","Lasso","5","7","6.72427822564862"
"10 62","6","Relaxed Lasso","4","4","6.40760173467435"
"10 62","6","RF","4","5","5.9684350262096"
"10 63","6","Lasso","4","10","7.67044687265986"
"10 63","6","Relaxed Lasso","4","4","7.45988721686427"
"10 63","6","RF","5","5","7.82366653208588"
"10 64","6","Lasso","5","6","5.81914553832861"
"10 64","6","Relaxed Lasso","5","5","5.82027337847967"
"10 64","6","RF","2","2","5.47757876303627"
"10 65","6","Lasso","4","8","6.61125867831523"
"10 65","6","Relaxed Lasso","4","6","7.11797599993387"
"10 65","6","RF","2","2","6.82347560115428"
"10 66","6","Lasso","5","8","4.99711890602424"
"10 66","6","Relaxed Lasso","5","6","5.21836177026342"
"10 66","6","RF","5","6","4.68223194387707"
"10 67","6","Lasso","4","7","6.32410807058736"
"10 67","6","Relaxed Lasso","4","6","6.48905600715912"
"10 67","6","RF","5","6","6.24127730147317"
"10 68","6","Lasso","5","8","6.62050277708527"
"10 68","6","Relaxed Lasso","5","7","6.62195787863248"
"10 68","6","RF","5","5","6.79803251891351"
"10 69","6","Lasso","5","17","9.31012555063999"
"10 69","6","Relaxed Lasso","5","11","8.39938589194087"
"10 69","6","RF","5","5","9.61390562074135"
"10 70","6","Lasso","5","10","6.37058073210783"
"10 70","6","Relaxed Lasso","4","6","6.96691138718893"
"10 70","6","RF","3","4","5.94340996748351"
"10 71","6","Lasso","5","12","5.37417564522927"
"10 71","6","Relaxed Lasso","5","5","5.24699914775165"
"10 71","6","RF","4","4","5.19898592896427"
"10 72","6","Lasso","5","19","6.37867392491468"
"10 72","6","Relaxed Lasso","5","7","6.47791825924062"
"10 72","6","RF","5","7","5.7493659177764"
"10 73","6","Lasso","4","5","7.41755572072874"
"10 73","6","Relaxed Lasso","4","5","7.20416311390531"
"10 73","6","RF","5","6","6.65769375698175"
"10 74","6","Lasso","4","9","5.15713796875153"
"10 74","6","Relaxed Lasso","2","3","5.29014536508008"
"10 74","6","RF","5","8","5.06044715274007"
"10 75","6","Lasso","5","11","6.1876996051948"
"10 75","6","Relaxed Lasso","3","3","6.28945914974857"
"10 75","6","RF","4","6","5.85353689426154"
"10 76","6","Lasso","5","12","6.51901467554092"
"10 76","6","Relaxed Lasso","5","12","6.1107940596568"
"10 76","6","RF","5","9","4.97842776868195"
"10 77","6","Lasso","5","10","8.19865167694942"
"10 77","6","Relaxed Lasso","5","6","8.33144314666137"
"10 77","6","RF","4","4","8.51905136124257"
"10 78","6","Lasso","4","5","4.61664561950684"
"10 78","6","Relaxed Lasso","4","5","4.74271177980233"
"10 78","6","RF","4","5","4.23649629167553"
"10 79","6","Lasso","4","8","7.64386168992864"
"10 79","6","Relaxed Lasso","4","6","7.58114012603716"
"10 79","6","RF","5","11","7.9142650770028"
"10 80","6","Lasso","5","10","4.73809388608707"
"10 80","6","Relaxed Lasso","5","6","4.74415825202673"
"10 80","6","RF","5","5","4.63043510746846"
"10 81","6","Lasso","5","11","5.76387623107316"
"10 81","6","Relaxed Lasso","5","6","5.98797179363611"
"10 81","6","RF","3","4","5.81927867237965"
"10 82","6","Lasso","5","8","6.39750590471906"
"10 82","6","Relaxed Lasso","4","5","6.63690543054354"
"10 82","6","RF","4","5","5.54970742033602"
"10 83","6","Lasso","5","9","4.64874669733402"
"10 83","6","Relaxed Lasso","5","5","4.58191989577423"
"10 83","6","RF","5","5","4.69301313609323"
"10 84","6","Lasso","4","14","7.0331813208503"
"10 84","6","Relaxed Lasso","4","12","6.60895362790789"
"10 84","6","RF","4","5","6.99902311200787"
"10 85","6","Lasso","5","7","5.34966707077428"
"10 85","6","Relaxed Lasso","5","7","5.18893987040952"
"10 85","6","RF","5","6","5.04505110217327"
"10 86","6","Lasso","4","13","5.52517827663792"
"10 86","6","Relaxed Lasso","4","4","5.79742174088176"
"10 86","6","RF","4","7","5.78902905112955"
"10 87","6","Lasso","5","8","6.23716158478022"
"10 87","6","Relaxed Lasso","4","6","6.09592894539508"
"10 87","6","RF","4","5","5.5891503650699"
"10 88","6","Lasso","4","13","5.60806133425963"
"10 88","6","Relaxed Lasso","3","4","5.51155311473133"
"10 88","6","RF","4","5","5.57015773830341"
"10 89","6","Lasso","5","8","5.4058525685523"
"10 89","6","Relaxed Lasso","3","3","5.30211617589324"
"10 89","6","RF","3","4","5.00263403413158"
"10 90","6","Lasso","5","8","5.33921480027109"
"10 90","6","Relaxed Lasso","4","4","4.90429288286344"
"10 90","6","RF","4","4","4.93861832980202"
"10 91","6","Lasso","5","10","5.85476962830672"
"10 91","6","Relaxed Lasso","3","3","6.1930308774926"
"10 91","6","RF","4","5","5.7196624429541"
"10 92","6","Lasso","4","20","4.22154135043835"
"10 92","6","Relaxed Lasso","5","18","4.09009726486323"
"10 92","6","RF","5","6","4.78154689971625"
"10 93","6","Lasso","5","15","4.30201726687787"
"10 93","6","Relaxed Lasso","5","15","4.23704650900854"
"10 93","6","RF","5","6","4.80582001668556"
"10 94","6","Lasso","3","11","5.97384885016164"
"10 94","6","Relaxed Lasso","3","4","5.91379798395101"
"10 94","6","RF","3","4","6.10685677353172"
"10 95","6","Lasso","5","9","7.02346876813349"
"10 95","6","Relaxed Lasso","5","8","6.97877478411908"
"10 95","6","RF","5","6","6.86976180127348"
"10 96","6","Lasso","4","6","4.22632487461585"
"10 96","6","Relaxed Lasso","4","6","4.12003531702537"
"10 96","6","RF","4","5","4.3032763034435"
"10 97","6","Lasso","4","11","6.17098568453652"
"10 97","6","Relaxed Lasso","4","5","5.79959687586861"
"10 97","6","RF","5","7","5.72318712417086"
"10 98","6","Lasso","5","8","5.94121971128184"
"10 98","6","Relaxed Lasso","5","8","6.12929199445777"
